Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,287527,-,-,-,51.01,-113.94,-7,1047,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2009,1,1,0,0,0,0,8,-14,0.866,2.6,77.06,-11,880,N/A
2009,1,1,0,30,0,0,8,-14,0.866,2.5,77.07000000000001,-11,880,N/A
2009,1,1,1,0,0,0,8,-14,0.866,2.4000000000000004,73.85000000000001,-11,880,N/A
2009,1,1,1,30,0,0,8,-14,0.866,2.3000000000000003,73.87,-11,880,N/A
2009,1,1,2,0,0,0,8,-15,0.866,2.3000000000000003,78.31,-12,880,N/A
2009,1,1,2,30,0,0,8,-15,0.866,2.3000000000000003,78.31,-12,880,N/A
2009,1,1,3,0,0,0,8,-15,0.866,2.3000000000000003,78.35000000000001,-12,880,N/A
2009,1,1,3,30,0,0,8,-15,0.866,2.4000000000000004,72.31,-11,880,N/A
2009,1,1,4,0,0,0,8,-14,0.866,2.6,75.58,-11,880,N/A
2009,1,1,4,30,0,0,7,-14,0.866,2.7,75.56,-11,880,N/A
2009,1,1,5,0,0,0,1,-13,0.866,2.8000000000000003,78.71000000000001,-11,880,N/A
2009,1,1,5,30,0,0,7,-13,0.866,2.7,78.68,-11,880,N/A
2009,1,1,6,0,0,0,7,-14,0.866,2.7,76.02,-11,880,N/A
2009,1,1,6,30,0,0,7,-14,0.866,2.6,76,-11,880,N/A
2009,1,1,7,0,0,0,7,-15,0.866,2.5,74.9,-12,880,N/A
2009,1,1,7,30,0,0,8,-15,0.866,2.3000000000000003,74.87,-12,880,N/A
2009,1,1,8,0,0,0,7,-16,0.866,2.2,73.12,-13,880,N/A
2009,1,1,8,30,0,0,7,-16,0.866,2.1,73.09,-13,880,N/A
2009,1,1,9,0,5,0,7,-16,0.866,2,72.93,-13,880,N/A
2009,1,1,9,30,17,0,7,-16,0.866,1.8,67.24,-12,880,N/A
2009,1,1,10,0,30,0,7,-14,0.866,1.6,78.94,-12,870,N/A
2009,1,1,10,30,71,59,7,-14,0.866,1.4000000000000001,72.82000000000001,-11,870,N/A
2009,1,1,11,0,37,0,6,-12,0.866,1.2000000000000002,81.03,-10,870,N/A
2009,1,1,11,30,55,0,6,-12,0.866,1,74.87,-9,870,N/A
2009,1,1,12,0,73,0,6,-10,0.866,0.9,79.15,-8,870,N/A
2009,1,1,12,30,44,0,6,-10,0.866,0.7000000000000001,73.22,-7,870,N/A
2009,1,1,13,0,51,0,6,-10,0.866,0.6000000000000001,77.01,-7,870,N/A
2009,1,1,13,30,87,0,6,-10,0.866,0.8,76.97,-7,870,N/A
2009,1,1,14,0,32,0,6,-10,0.866,1,83.07000000000001,-8,870,N/A
2009,1,1,14,30,32,0,6,-10,0.866,1.2000000000000002,83.02,-8,870,N/A
2009,1,1,15,0,25,0,6,-10,0.866,1.5,80.86,-8,870,N/A
2009,1,1,15,30,17,0,6,-10,0.866,1.6,80.82000000000001,-8,870,N/A
2009,1,1,16,0,8,0,6,-11,0.866,1.8,83.15,-9,870,N/A
2009,1,1,16,30,0,0,7,-11,0.866,1.9000000000000001,83.12,-9,870,N/A
2009,1,1,17,0,0,0,7,-11,0.866,2.1,85.60000000000001,-10,870,N/A
2009,1,1,17,30,0,0,7,-11,0.866,2.5,85.58,-10,870,N/A
2009,1,1,18,0,0,0,7,-12,0.866,2.9000000000000004,87.82000000000001,-11,870,N/A
2009,1,1,18,30,0,0,1,-12,0.866,3.1,87.82000000000001,-11,870,N/A
2009,1,1,19,0,0,0,7,-13,0.866,3.4000000000000004,88.31,-12,870,N/A
2009,1,1,19,30,0,0,1,-13,0.866,3.6,88.33,-12,870,N/A
2009,1,1,20,0,0,0,7,-14,0.866,3.9000000000000004,86.16,-13,870,N/A
2009,1,1,20,30,0,0,4,-14,0.866,4.4,93.52,-14,870,N/A
2009,1,1,21,0,0,0,4,-16,0.866,5,86.08,-15,870,N/A
2009,1,1,21,30,0,0,4,-16,0.866,5.5,93.57000000000001,-16,870,N/A
