Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,287527,-,-,-,51.01,-113.94,-7,1047,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2003,1,1,0,0,0,0,1,-14,0.866,2.3000000000000003,68.82000000000001,-10,880,N/A
2003,1,1,0,30,0,0,1,-14,0.866,2.3000000000000003,68.85000000000001,-10,890,N/A
2003,1,1,1,0,0,0,1,-14,0.866,2.4000000000000004,68.22,-10,890,N/A
2003,1,1,1,30,0,0,4,-14,0.866,2.4000000000000004,68.24,-10,890,N/A
2003,1,1,2,0,0,0,1,-14,0.866,2.4000000000000004,69.99,-10,890,N/A
2003,1,1,2,30,0,0,4,-14,0.866,2.4000000000000004,69.99,-10,890,N/A
2003,1,1,3,0,0,0,4,-13,0.866,2.5,73.61,-10,890,N/A
2003,1,1,3,30,0,0,7,-13,0.866,2.6,68.04,-9,890,N/A
2003,1,1,4,0,0,0,7,-13,0.866,2.7,72.43,-9,890,N/A
2003,1,1,4,30,0,0,7,-13,0.866,2.7,66.99,-8,890,N/A
2003,1,1,5,0,0,0,7,-12,0.866,2.8000000000000003,71.4,-8,890,N/A
2003,1,1,5,30,0,0,7,-12,0.866,2.8000000000000003,71.39,-8,890,N/A
2003,1,1,6,0,0,0,6,-11,0.866,2.8000000000000003,75.89,-8,890,N/A
2003,1,1,6,30,0,0,6,-11,0.866,2.8000000000000003,70.25,-7,890,N/A
