Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,287527,-,-,-,51.01,-113.94,-7,1047,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2014,1,1,0,0,0,0,4,-11,0.866,1.7000000000000002,76.7,-8,890,N/A
2014,1,1,0,30,0,0,7,-11,0.866,1.8,76.71000000000001,-8,890,N/A
2014,1,1,1,0,0,0,7,-12,0.866,2,77.23,-9,890,N/A
2014,1,1,1,30,0,0,1,-12,0.866,2,77.25,-9,890,N/A
2014,1,1,2,0,0,0,4,-12,0.866,2,81.22,-10,890,N/A
2014,1,1,2,30,0,0,4,-12,0.866,2.2,75.10000000000001,-9,890,N/A
2014,1,1,3,0,0,0,7,-11,0.866,2.4000000000000004,77.95,-8,890,N/A
2014,1,1,3,30,0,0,7,-11,0.866,2.7,72.17,-7,890,N/A
2014,1,1,4,0,0,0,7,-9,0.866,3.1,78.11,-6,890,N/A
2014,1,1,4,30,0,0,1,-9,0.866,2.9000000000000004,78.13,-6,890,N/A
2014,1,1,5,0,0,0,1,-9,0.866,2.7,79.21000000000001,-6,890,N/A
2014,1,1,5,30,0,0,4,-9,0.866,2.4000000000000004,85.53,-7,890,N/A
2014,1,1,6,0,0,0,7,-10,0.866,2.1,85.03,-8,890,N/A
2014,1,1,6,30,0,0,4,-10,0.866,1.9000000000000001,85.04,-8,890,N/A
2014,1,1,7,0,0,0,4,-11,0.866,1.7000000000000002,85.25,-9,890,N/A
2014,1,1,7,30,0,0,4,-11,0.866,1.6,85.26,-9,890,N/A
2014,1,1,8,0,0,0,4,-11,0.866,1.6,82.78,-9,890,N/A
2014,1,1,8,30,0,0,4,-11,0.866,1.6,76.58,-8,890,N/A
2014,1,1,9,0,14,276,1,-11,0.866,1.6,78.36,-8,890,N/A
2014,1,1,9,30,27,484,0,-11,0.866,1.6,72.54,-7,890,N/A
2014,1,1,10,0,36,613,0,-9,0.866,1.6,80.78,-7,890,N/A
2014,1,1,10,30,43,691,0,-9,0.866,1.7000000000000002,69.33,-5,890,N/A
2014,1,1,11,0,48,747,0,-7,0.866,1.8,75.34,-4,890,N/A
2014,1,1,11,30,51,779,0,-7,0.866,1.8,69.9,-3,890,N/A
2014,1,1,12,0,53,798,0,-6,0.866,1.9000000000000001,77.75,-3,890,N/A
2014,1,1,12,30,54,806,0,-6,0.866,1.6,72.18,-2,890,N/A
2014,1,1,13,0,54,805,0,-4,0.866,1.4000000000000001,80.61,-2,890,N/A
2014,1,1,13,30,52,792,0,-4,0.866,1.1,74.88,-1,890,N/A
2014,1,1,14,0,49,770,0,-4,0.866,0.9,78.89,-1,890,N/A
2014,1,1,14,30,45,730,0,-4,0.866,0.8,78.87,-1,890,N/A
