Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,287527,-,-,-,51.01,-113.94,-7,1047,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2000,1,1,0,0,0,0,7,-7,0.866,1,79.91,-5,870,N/A
2000,1,1,0,30,0,0,8,-7,0.866,0.9,79.88,-5,870,N/A
2000,1,1,1,0,0,0,6,-8,0.866,0.9,79.3,-5,870,N/A
2000,1,1,1,30,0,0,6,-8,0.866,1,79.3,-5,870,N/A
2000,1,1,2,0,0,0,8,-8,0.866,1.1,82.5,-6,870,N/A
2000,1,1,2,30,0,0,6,-8,0.866,1.2000000000000002,82.5,-6,870,N/A
2000,1,1,3,0,0,0,6,-9,0.866,1.4000000000000001,77.57000000000001,-6,870,N/A
2000,1,1,3,30,0,0,6,-9,0.866,1.6,77.58,-6,870,N/A
2000,1,1,4,0,0,0,7,-10,0.866,1.8,78.45,-7,870,N/A
2000,1,1,4,30,0,0,6,-10,0.866,1.9000000000000001,78.46000000000001,-7,870,N/A
2000,1,1,5,0,0,0,7,-10,0.866,2,74.16,-7,870,N/A
2000,1,1,5,30,0,0,7,-10,0.866,2,74.18,-7,870,N/A
2000,1,1,6,0,0,0,6,-11,0.866,2.1,71.28,-7,870,N/A
2000,1,1,6,30,0,0,7,-11,0.866,2,71.3,-7,870,N/A
2000,1,1,7,0,0,0,4,-11,0.866,2,75.68,-8,870,N/A
2000,1,1,7,30,0,0,4,-11,0.866,1.8,75.69,-8,870,N/A
2000,1,1,8,0,0,0,4,-11,0.866,1.7000000000000002,75.33,-8,870,N/A
2000,1,1,8,30,0,0,1,-11,0.866,1.7000000000000002,75.36,-8,870,N/A
2000,1,1,9,0,14,264,1,-11,0.866,1.7000000000000002,75.91,-8,870,N/A
2000,1,1,9,30,28,479,1,-11,0.866,1.9000000000000001,70.28,-7,880,N/A
2000,1,1,10,0,52,57,7,-11,0.866,2.1,67,-6,880,N/A
2000,1,1,10,30,30,0,8,-11,0.866,2.1,62.11,-5,880,N/A
2000,1,1,11,0,13,0,7,-10,0.866,2.1,65.23,-5,880,N/A
2000,1,1,11,30,15,0,8,-10,0.866,2,60.5,-4,880,N/A
2000,1,1,12,0,16,0,4,-9,0.866,2,63.83,-4,880,N/A
2000,1,1,12,30,39,0,4,-9,0.866,2,59.24,-3,880,N/A
2000,1,1,13,0,39,0,4,-9,0.866,2.1,61.13,-3,880,N/A
