Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,287527,-,-,-,51.01,-113.94,-7,1047,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2010,1,1,0,0,0,0,7,-23,0.866,4.6000000000000005,76.27,-20,890,N/A
2010,1,1,0,30,0,0,7,-23,0.866,4.6000000000000005,76.23,-20,890,N/A
2010,1,1,1,0,0,0,6,-22,0.866,4.800000000000001,77.37,-20,890,N/A
2010,1,1,1,30,0,0,6,-22,0.866,4.800000000000001,70.97,-19,890,N/A
2010,1,1,2,0,0,0,6,-22,0.866,4.9,74.74,-19,890,N/A
2010,1,1,2,30,0,0,6,-22,0.866,4.800000000000001,74.7,-19,890,N/A
2010,1,1,3,0,0,0,6,-21,0.866,4.800000000000001,79.07000000000001,-19,890,N/A
2010,1,1,3,30,0,0,6,-21,0.866,4.6000000000000005,79.03,-19,890,N/A
2010,1,1,4,0,0,0,6,-21,0.866,4.6000000000000005,80.56,-19,890,N/A
2010,1,1,4,30,0,0,7,-21,0.866,4.5,80.51,-19,890,N/A
2010,1,1,5,0,0,0,7,-21,0.866,4.4,79.39,-19,890,N/A
2010,1,1,5,30,0,0,6,-21,0.866,4.2,79.35000000000001,-19,890,N/A
2010,1,1,6,0,0,0,6,-21,0.866,4.1000000000000005,78.65,-19,880,N/A
2010,1,1,6,30,0,0,8,-21,0.866,3.9000000000000004,78.61,-19,880,N/A
2010,1,1,7,0,0,0,7,-21,0.866,3.8000000000000003,79.25,-19,880,N/A
2010,1,1,7,30,0,0,8,-21,0.866,3.7,79.22,-19,880,N/A
2010,1,1,8,0,0,0,1,-21,0.866,3.6,81.52,-19,880,N/A
2010,1,1,8,30,0,0,8,-21,0.866,3.5,74.84,-18,880,N/A
2010,1,1,9,0,1,0,7,-20,0.866,3.5,81.94,-18,880,N/A
2010,1,1,9,30,4,0,8,-20,0.866,3.3000000000000003,69.24,-16,880,N/A
2010,1,1,10,0,8,0,6,-17,0.866,3.2,80.82000000000001,-15,880,N/A
2010,1,1,10,30,25,0,6,-17,0.866,3.1,68.59,-13,880,N/A
2010,1,1,11,0,19,0,6,-14,0.866,3,81.48,-12,880,N/A
2010,1,1,11,30,14,0,6,-14,0.866,3,75.17,-11,880,N/A
2010,1,1,12,0,42,0,6,-12,0.866,3,83.9,-10,880,N/A
2010,1,1,12,30,47,0,6,-12,0.866,2.9000000000000004,77.52,-9,880,N/A
2010,1,1,13,0,49,0,6,-10,0.866,2.9000000000000004,92.37,-9,880,N/A
2010,1,1,13,30,30,0,6,-10,0.866,2.5,85.41,-8,880,N/A
2010,1,1,14,0,29,0,6,-8,0.866,2.3000000000000003,90.81,-7,880,N/A
2010,1,1,14,30,24,0,6,-8,0.866,2,84.08,-6,880,N/A
2010,1,1,15,0,24,0,6,-7,0.866,1.8,88.75,-6,880,N/A
2010,1,1,15,30,16,0,6,-7,0.866,1.8,88.72,-6,880,N/A
2010,1,1,16,0,8,0,6,-7,0.866,1.8,95,-7,880,N/A
2010,1,1,16,30,0,0,6,-7,0.866,1.8,94.99,-7,880,N/A
2010,1,1,17,0,0,0,6,-7,0.866,1.9000000000000001,93.55,-7,880,N/A
2010,1,1,17,30,0,0,6,-7,0.866,2,93.54,-7,880,N/A
2010,1,1,18,0,0,0,6,-8,0.866,2.1,90.13,-7,880,N/A
2010,1,1,18,30,0,0,6,-8,0.866,2.2,90.12,-7,880,N/A
2010,1,1,19,0,0,0,6,-8,0.866,2.4000000000000004,88.43,-7,880,N/A
2010,1,1,19,30,0,0,7,-8,0.866,2.7,81.91,-6,880,N/A
2010,1,1,20,0,0,0,7,-7,0.866,3,81.57000000000001,-5,880,N/A
2010,1,1,20,30,0,0,7,-7,0.866,3.1,75.66,-4,880,N/A
2010,1,1,21,0,0,0,7,-6,0.866,3.3000000000000003,82.74,-4,880,N/A
2010,1,1,21,30,0,0,7,-6,0.866,3.2,76.79,-3,880,N/A
2010,1,1,22,0,0,0,7,-5,0.866,3.2,82.07000000000001,-3,880,N/A
2010,1,1,22,30,0,0,7,-5,0.866,3.1,82.08,-3,880,N/A
2010,1,1,23,0,0,0,7,-5,0.866,3.1,85.66,-3,880,N/A
2010,1,1,23,30,0,0,7,-5,0.866,3.1,85.67,-3,880,N/A
2010,1,2,0,0,0,0,4,-5,0.866,3.1,86.04,-3,880,N/A
2010,1,2,0,30,0,0,7,-5,0.866,3,86.06,-3,880,N/A
2010,1,2,1,0,0,0,7,-5,0.866,3,84.05,-3,880,N/A
2010,1,2,1,30,0,0,7,-5,0.866,2.9000000000000004,84.06,-3,880,N/A
2010,1,2,2,0,0,0,8,-5,0.866,2.9000000000000004,83.66,-3,880,N/A
2010,1,2,2,30,0,0,8,-5,0.866,2.7,83.67,-3,880,N/A
