Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,287527,-,-,-,51.01,-113.94,-7,1047,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2015,1,1,0,0,0,0,7,-4,0.866,4.2,74.99,-1,890,N/A
2015,1,1,0,30,0,0,7,-4,0.866,4,74.99,-1,890,N/A
2015,1,1,1,0,0,0,7,-4,0.866,3.9000000000000004,77.69,-1,890,N/A
2015,1,1,1,30,0,0,7,-4,0.866,3.7,77.69,-1,890,N/A
2015,1,1,2,0,0,0,7,-4,0.866,3.5,83.3,-2,890,N/A
2015,1,1,2,30,0,0,7,-4,0.866,3.3000000000000003,83.3,-2,890,N/A
2015,1,1,3,0,0,0,7,-4,0.866,3.1,81.2,-2,890,N/A
2015,1,1,3,30,0,0,7,-4,0.866,3,81.2,-2,890,N/A
2015,1,1,4,0,0,0,6,-5,0.866,3,78.95,-2,890,N/A
2015,1,1,4,30,0,0,6,-5,0.866,3,78.94,-2,890,N/A
2015,1,1,5,0,0,0,6,-5,0.866,3,77.01,-2,890,N/A
2015,1,1,5,30,0,0,6,-5,0.866,3.1,77,-2,890,N/A
2015,1,1,6,0,0,0,6,-5,0.866,3.2,80.61,-3,890,N/A
2015,1,1,6,30,0,0,6,-5,0.866,3.2,80.61,-3,890,N/A
2015,1,1,7,0,0,0,7,-6,0.866,3.2,78.5,-3,890,N/A
2015,1,1,7,30,0,0,7,-6,0.866,3.1,78.51,-3,890,N/A
2015,1,1,8,0,0,0,7,-6,0.866,3.1,77.81,-3,890,N/A
2015,1,1,8,30,0,0,7,-6,0.866,3.1,77.82000000000001,-3,890,N/A
2015,1,1,9,0,2,0,4,-6,0.866,3.1,78.48,-3,890,N/A
2015,1,1,9,30,7,0,4,-6,0.866,3.3000000000000003,72.87,-2,890,N/A
2015,1,1,10,0,14,0,4,-5,0.866,3.5,75.44,-2,890,N/A
2015,1,1,10,30,23,0,4,-5,0.866,3.5,70.08,-1,890,N/A
2015,1,1,11,0,34,0,4,-4,0.866,3.5,69.11,0,890,N/A
2015,1,1,11,30,79,0,4,-4,0.866,3.3000000000000003,69.08,0,890,N/A
2015,1,1,12,0,97,8,4,-3,0.866,3.2,74.87,0,890,N/A
2015,1,1,12,30,70,0,4,-3,0.866,3,74.85000000000001,0,890,N/A
2015,1,1,13,0,69,0,4,-3,0.866,2.8000000000000003,74.56,1,890,N/A
2015,1,1,13,30,68,0,4,-3,0.866,2.4000000000000004,74.54,1,890,N/A
2015,1,1,14,0,61,0,4,-2,0.866,2.1,78.55,1,890,N/A
2015,1,1,14,30,40,0,4,-2,0.866,1.8,84.42,0,890,N/A
2015,1,1,15,0,21,0,4,-2,0.866,1.6,82.26,0,890,N/A
2015,1,1,15,30,14,0,4,-2,0.866,1.6,88.47,-1,890,N/A
2015,1,1,16,0,22,417,0,-4,0.866,1.6,84.03,-2,890,N/A
2015,1,1,16,30,0,0,1,-4,0.866,1.7000000000000002,84.02,-2,890,N/A
2015,1,1,17,0,0,0,4,-5,0.866,1.8,84.86,-3,890,N/A
2015,1,1,17,30,0,0,4,-5,0.866,1.7000000000000002,84.85000000000001,-3,890,N/A
2015,1,1,18,0,0,0,4,-5,0.866,1.7000000000000002,80.86,-3,890,N/A
2015,1,1,18,30,0,0,7,-5,0.866,1.7000000000000002,80.83,-3,890,N/A
2015,1,1,19,0,0,0,7,-6,0.866,1.7000000000000002,83.59,-4,890,N/A
2015,1,1,19,30,0,0,7,-6,0.866,1.7000000000000002,83.56,-4,880,N/A
2015,1,1,20,0,0,0,7,-6,0.866,1.7000000000000002,82.02,-4,880,N/A
2015,1,1,20,30,0,0,7,-6,0.866,1.6,81.99,-4,880,N/A
2015,1,1,21,0,0,0,7,-6,0.866,1.6,80.98,-4,880,N/A
2015,1,1,21,30,0,0,4,-6,0.866,1.4000000000000001,80.94,-4,880,N/A
2015,1,1,22,0,0,0,4,-6,0.866,1.3,79.74,-4,880,N/A
2015,1,1,22,30,0,0,1,-6,0.866,1.1,79.7,-4,880,N/A
2015,1,1,23,0,0,0,1,-7,0.866,0.9,83.2,-5,880,N/A
2015,1,1,23,30,0,0,1,-7,0.866,0.7000000000000001,83.17,-5,880,N/A
2015,1,2,0,0,0,0,4,-7,0.866,0.5,80.72,-5,880,N/A
2015,1,2,0,30,0,0,4,-7,0.866,0.30000000000000004,80.68,-5,880,N/A
2015,1,2,1,0,0,0,7,-7,0.866,0.2,79.56,-5,880,N/A
2015,1,2,1,30,0,0,4,-7,0.866,0.30000000000000004,79.52,-5,880,N/A
